"id","pid","rid","rdid","imagepath","detail","crtime","created","checked","status","check","uid","updated","count","remark","rname","uname","iname","filesize","height","check_uid","check_num","width","cctime","accept_check","accept_check_num","accept_cctime","accept_check_uid","label_counts","is_per","thumb_img","pcd_path","filetype","classifications"
"2662888","8954","7776","1815245","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/0fc77412f713728fb8e9c7ecbe3046dc.jpg","{""svgArr"": [{""name"": ""other_plastic"", ""uuid"": ""f49c8ab5-3fe4-4b14-b851-932191a32afe"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""77db59a4-46ad-49e7-8c32-99c100db4406"", ""color"": ""#19C919"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 462, ""y"": 11}, {""x"": 850, ""y"": 11}, {""x"": 850, ""y"": 413}, {""x"": 462, ""y"": 413}]}, {""name"": ""fines"", ""uuid"": ""2b96f790-b070-4c0e-bae4-a33ee9ce6d75"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 572, ""y"": 856}, {""x"": 974, ""y"": 856}, {""x"": 974, ""y"": 1171}, {""x"": 572, ""y"": 1171}]}], ""classification"": []}","0","1619437770","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080406/",,"2209_381194.jpg","298474","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/0fc77412f713728fb8e9c7ecbe3046dc.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2662889","8954","7776","1815248","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/3fa13f7962e43faf1827d575f561a996.jpg","{""svgArr"": [{""name"": ""fines"", ""uuid"": ""56203909-95f6-4430-ba3d-d1fce0294a39"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 480, ""y"": 16}, {""x"": 839, ""y"": 16}, {""x"": 839, ""y"": 264}, {""x"": 480, ""y"": 264}]}, {""name"": ""fines"", ""uuid"": ""3d4ccba4-a6cf-4300-9d91-d0658e081388"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 1190, ""y"": 873}, {""x"": 1392, ""y"": 873}, {""x"": 1392, ""y"": 1011}, {""x"": 1190, ""y"": 1011}]}], ""classification"": []}","0","1619437770","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080406/",,"2227_304054.jpg","299820","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/3fa13f7962e43faf1827d575f561a996.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2662890","8954","7776","1815251","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/cfdf3176fc7de57a95fa324050fd0ee5.jpg","{""svgArr"": [{""name"": ""fines"", ""uuid"": ""9a697292-60c2-4db5-be41-a86df41f840b"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 1176, ""y"": 399}, {""x"": 1384, ""y"": 399}, {""x"": 1384, ""y"": 537}, {""x"": 1176, ""y"": 537}]}], ""classification"": []}","0","1619437770","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080406/",,"2227_753077.jpg","291064","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/cfdf3176fc7de57a95fa324050fd0ee5.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2662891","8954","7776","1815254","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/dfbd9a5f0466ac52e7e5f464ee7db796.jpg","{""svgArr"": [{""name"": ""fines"", ""uuid"": ""e88fcbbe-f303-4cb1-b116-deef538ee00a"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 1135, ""y"": 783}, {""x"": 1507, ""y"": 783}, {""x"": 1507, ""y"": 1120}, {""x"": 1135, ""y"": 1120}]}], ""classification"": []}","0","1619437770","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080406/",,"2228_852999.jpg","299425","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/dfbd9a5f0466ac52e7e5f464ee7db796.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2662892","8954","7776","1815257","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/1dc24f348dc92b5c2c2f9debe21b02ab.jpg","{""svgArr"": [{""name"": ""fines"", ""uuid"": ""9b6a5c1a-b010-4e29-bcba-f2e2a2f8038c"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 1116, ""y"": 310}, {""x"": 1498, ""y"": 310}, {""x"": 1498, ""y"": 649}, {""x"": 1116, ""y"": 649}]}], ""classification"": []}","0","1619437770","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080406/",,"2229_235014.jpg","296971","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/1dc24f348dc92b5c2c2f9debe21b02ab.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2662893","8954","7776","1815260","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/8b2ac01a5a3024ccdfcb029483a58453.jpg","{""svgArr"": [{""name"": ""fines"", ""uuid"": ""d442c79a-24ed-4ad3-982e-b98249f56238"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 831, ""y"": 447}, {""x"": 1079, ""y"": 447}, {""x"": 1079, ""y"": 563}, {""x"": 831, ""y"": 563}]}, {""name"": ""fines"", ""uuid"": ""0eb8d0c7-04e8-47e1-81f2-3a9af32e4629"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 962, ""y"": 909}, {""x"": 1423, ""y"": 909}, {""x"": 1423, ""y"": 1441}, {""x"": 962, ""y"": 1441}]}], ""classification"": []}","0","1619437770","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080406/",,"2237_593302.jpg","301203","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/8b2ac01a5a3024ccdfcb029483a58453.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2662894","8954","7776","1815263","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/398a363b2cc3d4384a06694d39cf35a2.jpg","{""svgArr"": [{""name"": ""other_plastic"", ""uuid"": ""966d9691-bd24-4ee7-a2b0-a6291313a955"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""77db59a4-46ad-49e7-8c32-99c100db4406"", ""color"": ""#19C919"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 527, ""y"": 717}, {""x"": 761, ""y"": 717}, {""x"": 761, ""y"": 918}, {""x"": 527, ""y"": 918}]}, {""name"": ""fines"", ""uuid"": ""39bde2e1-d2e2-4b45-adde-cf403e3c12fb"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 1244, ""y"": 844}, {""x"": 1326, ""y"": 844}, {""x"": 1326, ""y"": 940}, {""x"": 1244, ""y"": 940}]}, {""name"": ""fines"", ""uuid"": ""b4385097-1809-4f39-b6d6-05081aa9bca4"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 658, ""y"": 940}, {""x"": 715, ""y"": 940}, {""x"": 715, ""y"": 1033}, {""x"": 658, ""y"": 1033}]}], ""classification"": []}","0","1619437770","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080406/",,"2242_570590.jpg","292849","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/398a363b2cc3d4384a06694d39cf35a2.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2662895","8954","7776","1815266","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/1a49d0978e9d991fb431fbe25b528a7a.jpg","{""svgArr"": [{""name"": ""fines"", ""uuid"": ""a2e99d66-adc3-40a3-9531-b2ac5996658b"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 1239, ""y"": 370}, {""x"": 1320, ""y"": 370}, {""x"": 1320, ""y"": 472}, {""x"": 1239, ""y"": 472}]}, {""name"": ""fines"", ""uuid"": ""3567732f-9cec-48ce-88ee-4e8a8e380e57"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 650, ""y"": 468}, {""x"": 700, ""y"": 468}, {""x"": 700, ""y"": 565}, {""x"": 650, ""y"": 565}]}, {""name"": ""other_plastic"", ""uuid"": ""0973c3f4-31e2-4dea-a734-c7c7a3dcd128"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""77db59a4-46ad-49e7-8c32-99c100db4406"", ""color"": ""#19C919"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 512, ""y"": 240}, {""x"": 740, ""y"": 240}, {""x"": 740, ""y"": 450}, {""x"": 512, ""y"": 450}]}, {""name"": ""fines"", ""uuid"": ""23cc2ff2-8cd1-4df6-8b71-626ecfe35e66"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 546, ""y"": 1156}, {""x"": 835, ""y"": 1156}, {""x"": 835, ""y"": 1414}, {""x"": 546, ""y"": 1414}]}], ""classification"": []}","0","1619437770","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080406/",,"2242_946712.jpg","298745","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/1a49d0978e9d991fb431fbe25b528a7a.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2662896","8954","7776","1815269","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/518f3620e6cd3776b6d2bc647a785b5d.jpg","{""svgArr"": [{""name"": ""fines"", ""uuid"": ""9299c1a4-d8d2-47db-938f-64ab17f78410"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 1495, ""y"": 903}, {""x"": 1577, ""y"": 903}, {""x"": 1577, ""y"": 1018}, {""x"": 1495, ""y"": 1018}]}, {""name"": ""fines"", ""uuid"": ""11477776-9c08-47dc-835c-46b648f315a0"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 532, ""y"": 464}, {""x"": 910, ""y"": 464}, {""x"": 910, ""y"": 776}, {""x"": 532, ""y"": 776}]}], ""classification"": []}","0","1619437770","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080406/",,"2352_950065.jpg","296113","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/518f3620e6cd3776b6d2bc647a785b5d.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2662897","8954","7776","1815272","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/429e19d00fbf83d19a256b519d00390c.jpg","{""svgArr"": [{""name"": ""fines"", ""uuid"": ""0fa3bd23-8724-437c-b56d-4ef8103d5fc9"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""d8f0331f-b84e-4be5-b274-6fe5e8b606b5"", ""color"": ""#468f00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 980, ""y"": 420}, {""x"": 1175, ""y"": 420}, {""x"": 1175, ""y"": 639}, {""x"": 980, ""y"": 639}]}], ""classification"": []}","0","1619437770","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080406/",,"2514_872141.jpg","292329","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4020/2021/04/26/429e19d00fbf83d19a256b519d00390c.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
