"id","pid","rid","rdid","imagepath","detail","crtime","created","checked","status","check","uid","updated","count","remark","rname","uname","iname","filesize","height","check_uid","check_num","width","cctime","accept_check","accept_check_num","accept_cctime","accept_check_uid","label_counts","is_per","thumb_img","pcd_path","filetype","classifications"
"2681213","8975","7797","1827596","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/c0117798ff309abbcc1da8efd71829e5.jpg","{""svgArr"": [{""name"": ""fines"", ""uuid"": ""ede42137-fb6c-48f4-9ca3-a49c82cf432a"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""0ebbff73-a515-11eb-8c5c-f9ed60f0c923"", ""color"": ""#468F00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 1259, ""y"": 892}, {""x"": 1527, ""y"": 892}, {""x"": 1527, ""y"": 1255}, {""x"": 1259, ""y"": 1255}]}], ""classification"": []}","0","1619438258","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080316/",,"0054_518432.jpg","309270","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/c0117798ff309abbcc1da8efd71829e5.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2681214","8975","7797","1827597","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/6bdb45894b618cd0264c708b286fe2a7.jpg","{""svgArr"": [{""name"": ""other_plastic"", ""uuid"": ""6712887f-3f3a-48fd-9c65-89c7fef0a269"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""0ebbd861-a515-11eb-8c5c-f9ed60f0c923"", ""color"": ""#19C919"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 607, ""y"": 108}, {""x"": 895, ""y"": 108}, {""x"": 895, ""y"": 578}, {""x"": 607, ""y"": 578}]}, {""name"": ""fines"", ""uuid"": ""4a8125d9-69d7-4956-a516-3c95fd3af6d8"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""0ebbff73-a515-11eb-8c5c-f9ed60f0c923"", ""color"": ""#468F00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 1230, ""y"": 108}, {""x"": 1583, ""y"": 108}, {""x"": 1583, ""y"": 552}, {""x"": 1230, ""y"": 552}]}], ""classification"": []}","0","1619438258","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080316/",,"0107_833297.jpg","319988","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/6bdb45894b618cd0264c708b286fe2a7.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2681215","8975","7797","1827599","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/1be83f14a2a3242cee25af697c8800e4.jpg","{""svgArr"": [{""name"": ""fines"", ""uuid"": ""bc572837-b823-4ca2-aab9-4823ab32d659"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""0ebbff73-a515-11eb-8c5c-f9ed60f0c923"", ""color"": ""#468F00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 800, ""y"": 1380}, {""x"": 1224, ""y"": 1380}, {""x"": 1224, ""y"": 1534}, {""x"": 800, ""y"": 1534}]}], ""classification"": []}","0","1619438258","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080316/",,"0112_018160.jpg","314039","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/1be83f14a2a3242cee25af697c8800e4.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2681216","8975","7797","1827600","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/2763967ae4e571bfce85beb639b0518e.jpg","{""svgArr"": [{""name"": ""fines"", ""uuid"": ""392ac0fa-dda8-4c2b-8fcd-9835ca399f8a"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""0ebbff73-a515-11eb-8c5c-f9ed60f0c923"", ""color"": ""#468F00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 512, ""y"": 1132}, {""x"": 656, ""y"": 1132}, {""x"": 656, ""y"": 1355}, {""x"": 512, ""y"": 1355}]}], ""classification"": []}","0","1619438258","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080316/",,"0345_347231.jpg","328898","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/2763967ae4e571bfce85beb639b0518e.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2681217","8975","7797","1827601","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/bee754c19625bd141af345701e12a0b4.jpg","{""svgArr"": [{""name"": ""fines"", ""uuid"": ""3a6e7467-5c82-47a7-a059-442acd26e6bb"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""0ebbff73-a515-11eb-8c5c-f9ed60f0c923"", ""color"": ""#468F00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 1172, ""y"": 0}, {""x"": 1585, ""y"": 0}, {""x"": 1585, ""y"": 922}, {""x"": 1172, ""y"": 922}]}, {""name"": ""fines"", ""uuid"": ""c291f783-82f4-4019-95a3-39de5d13187f"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""0ebbff73-a515-11eb-8c5c-f9ed60f0c923"", ""color"": ""#468F00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 1495, ""y"": 991}, {""x"": 1565, ""y"": 991}, {""x"": 1565, ""y"": 1184}, {""x"": 1495, ""y"": 1184}]}], ""classification"": []}","0","1619438258","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080316/",,"0347_940771.jpg","324470","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/bee754c19625bd141af345701e12a0b4.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2681218","8975","7797","1827603","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/6fafa44bbbcd4f8f09aac937e306b720.jpg","{""svgArr"": [{""name"": ""other_plastic"", ""uuid"": ""f256c807-5188-440e-808e-bf86b8890e17"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""0ebbd861-a515-11eb-8c5c-f9ed60f0c923"", ""color"": ""#19C919"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 619, ""y"": 333}, {""x"": 1161, ""y"": 333}, {""x"": 1161, ""y"": 775}, {""x"": 619, ""y"": 775}]}], ""classification"": []}","0","1619438258","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080316/",,"0350_685343.jpg","326938","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/6fafa44bbbcd4f8f09aac937e306b720.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2681219","8975","7797","1827604","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/7099389a3b766c61d13a6b75d4756e8b.jpg","{""svgArr"": [{""name"": ""other_plastic"", ""uuid"": ""e090f908-8632-49f6-b594-4c4975dde3b0"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""0ebbd861-a515-11eb-8c5c-f9ed60f0c923"", ""color"": ""#19C919"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 604, ""y"": 0}, {""x"": 1152, ""y"": 0}, {""x"": 1152, ""y"": 288}, {""x"": 604, ""y"": 288}]}, {""name"": ""other_plastic"", ""uuid"": ""4233b099-78d1-44a1-9834-c12425fe6847"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""0ebbd861-a515-11eb-8c5c-f9ed60f0c923"", ""color"": ""#19C919"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 575, ""y"": 1027}, {""x"": 859, ""y"": 1027}, {""x"": 859, ""y"": 1240}, {""x"": 575, ""y"": 1240}]}], ""classification"": []}","0","1619438258","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080316/",,"0351_058524.jpg","329505","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/7099389a3b766c61d13a6b75d4756e8b.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2681220","8975","7797","1827605","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/bd1a0d751e98e10cfc250409c95e4834.jpg","{""svgArr"": [{""name"": ""other_plastic"", ""uuid"": ""8b845e55-754a-469f-9a02-5bc4b12f9d2f"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""0ebbd861-a515-11eb-8c5c-f9ed60f0c923"", ""color"": ""#19C919"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 548, ""y"": 72}, {""x"": 836, ""y"": 72}, {""x"": 836, ""y"": 289}, {""x"": 548, ""y"": 289}]}], ""classification"": []}","0","1619438258","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080316/",,"0351_429088.jpg","326658","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/bd1a0d751e98e10cfc250409c95e4834.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2681221","8975","7797","1827606","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/0eb5d9bdab7de8fa359aef3d3481aa53.jpg","{""svgArr"": [{""name"": ""fines"", ""uuid"": ""51d330da-0ceb-46fb-a48f-72a415aed069"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""0ebbff73-a515-11eb-8c5c-f9ed60f0c923"", ""color"": ""#468F00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 815, ""y"": 1240}, {""x"": 929, ""y"": 1240}, {""x"": 929, ""y"": 1342}, {""x"": 815, ""y"": 1342}]}], ""classification"": []}","0","1619438258","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080316/",,"0356_344452.jpg","334467","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/0eb5d9bdab7de8fa359aef3d3481aa53.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
"2681222","8975","7797","1827608","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/76caa527fc7449c964b247a9d2767ee1.jpg","{""svgArr"": [{""name"": ""fines"", ""uuid"": ""97036bc1-3c01-4645-badb-7be15acc7ac0"", ""radius"": 3, ""isFilling"": ""False"", ""related"": [], ""id"": ""0ebbff73-a515-11eb-8c5c-f9ed60f0c923"", ""color"": ""#468F00"", ""subarea"": 1, ""tool"": ""rectangle"", ""isClosed"": ""True"", ""mustShow"": ""False"", ""secondaryLabel"": [], ""min"": ""130*130"", ""strokeW"": 1.5, ""data"": [{""x"": 634, ""y"": 672}, {""x"": 746, ""y"": 672}, {""x"": 746, ""y"": 795}, {""x"": 634, ""y"": 795}]}], ""classification"": []}","0","1619438258","0","0","0","0","0","0",,"Master.MR.1.RE/mrf_data/grundon/10/2020080316/",,"0357_076650.jpg","333105","1536","0","0","2048",,"0","0","0","0","0","0","https://jxxl-tagtag-juexing.oss-cn-hangzhou.aliyuncs.com/4468/2021/04/26/76caa527fc7449c964b247a9d2767ee1.jpg?x-oss-process=image/resize,m_lfit,h_100,w_100","''","0",
